MainDrug,NDC,Strength,Formulation,Inactive
60505-0042,43063-826,200 mg,acyclovir capsule,SILICON DIOXIDE
60505-0042,43063-826,200 mg,acyclovir capsule,CROSCARMELLOSE SODIUM
60505-0042,43063-826,200 mg,acyclovir capsule,MAGNESIUM STEARATE
60505-0042,43063-826,200 mg,acyclovir capsule,"CELLULOSE, MICROCRYSTALLINE"
60505-0042,43063-826,200 mg,acyclovir capsule,GELATIN
60505-0042,43063-826,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 1
60505-0042,43063-826,200 mg,acyclovir capsule,TITANIUM DIOXIDE
60505-0042,43063-826,200 mg,acyclovir capsule,AMMONIA
60505-0042,43063-826,200 mg,acyclovir capsule,FERROSOFERRIC OXIDE
60505-0042,43063-826,200 mg,acyclovir capsule,BUTYL ALCOHOL
60505-0042,43063-826,200 mg,acyclovir capsule,ALCOHOL
60505-0042,43063-826,200 mg,acyclovir capsule,ISOPROPYL ALCOHOL
60505-0042,43063-826,200 mg,acyclovir capsule,POTASSIUM HYDROXIDE
60505-0042,43063-826,200 mg,acyclovir capsule,PROPYLENE GLYCOL
60505-0042,43063-826,200 mg,acyclovir capsule,SHELLAC
61442-111,63187-182,200 mg,acyclovir capsule,ACYCLOVIR
61442-111,63187-182,200 mg,acyclovir capsule,LACTOSE MONOHYDRATE
61442-111,63187-182,200 mg,acyclovir capsule,SODIUM STARCH GLYCOLATE TYPE A POTATO
61442-111,63187-182,200 mg,acyclovir capsule,SODIUM LAURETH-3 SULFATE
61442-111,63187-182,200 mg,acyclovir capsule,MAGNESIUM STEARATE
60505-0042,71205-243,200 mg,acyclovir capsule,Acyclovir
60505-0042,71205-243,200 mg,acyclovir capsule,SILICON DIOXIDE
60505-0042,71205-243,200 mg,acyclovir capsule,CROSCARMELLOSE SODIUM
60505-0042,71205-243,200 mg,acyclovir capsule,MAGNESIUM STEARATE
60505-0042,71205-243,200 mg,acyclovir capsule,MICROCRYSTALLINE CELLULOSE
60505-0042,71205-243,200 mg,acyclovir capsule,"GELATIN, UNSPECIFIED"
60505-0042,71205-243,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 1
60505-0042,71205-243,200 mg,acyclovir capsule,TITANIUM DIOXIDE
60505-0042,71205-243,200 mg,acyclovir capsule,AMMONIA
60505-0042,71205-243,200 mg,acyclovir capsule,FERROSOFERRIC OXIDE
60505-0042,71205-243,200 mg,acyclovir capsule,BUTYL ALCOHOL
60505-0042,71205-243,200 mg,acyclovir capsule,ALCOHOL
60505-0042,71205-243,200 mg,acyclovir capsule,ISOPROPYL ALCOHOL
60505-0042,71205-243,200 mg,acyclovir capsule,POTASSIUM HYDROXIDE
60505-0042,71205-243,200 mg,acyclovir capsule,PROPYLENE GLYCOL
60505-0042,71205-243,200 mg,acyclovir capsule,SHELLAC
69076-146,71205-209,200 mg,acyclovir capsule,Acyclovir
69076-146,71205-209,200 mg,acyclovir capsule,Lactose Monohydrate
69076-146,71205-209,200 mg,acyclovir capsule,Sodium Starch Glycolate Type A Potato
69076-146,71205-209,200 mg,acyclovir capsule,Sodium Lauryl Sulfate
69076-146,71205-209,200 mg,acyclovir capsule,Magnesium Stearate
69076-146,71205-209,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 1
69076-146,71205-209,200 mg,acyclovir capsule,"GELATIN, UNSPECIFIED"
69076-146,71205-209,200 mg,acyclovir capsule,TITANIUM DIOXIDE
69076-146,71205-209,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 2
69076-146,71205-209,200 mg,acyclovir capsule,FD&amp;C RED NO. 40
69076-146,71205-209,200 mg,acyclovir capsule,D&amp;C YELLOW NO. 10
69076-146,71205-209,200 mg,acyclovir capsule,BROWN IRON OXIDE
69076-146,71205-209,200 mg,acyclovir capsule,SHELLAC
69076-146,71205-209,200 mg,acyclovir capsule,PROPYLENE GLYCOL
0093-8940,63187-154,200 mg,acyclovir capsule,ACYCLOVIR
0093-8940,63187-154,200 mg,acyclovir capsule,"STARCH, CORN"
0093-8940,63187-154,200 mg,acyclovir capsule,LACTOSE MONOHYDRATE
0093-8940,63187-154,200 mg,acyclovir capsule,MAGNESIUM STEARATE
0093-8940,63187-154,200 mg,acyclovir capsule,SODIUM LAURYL SULFATE
0093-8940,63187-154,200 mg,acyclovir capsule,"GELATIN, UNSPECIFIED"
0093-8940,63187-154,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 1
0093-8940,63187-154,200 mg,acyclovir capsule,D&amp;C RED NO. 28
0093-8940,63187-154,200 mg,acyclovir capsule,D&amp;C RED NO. 33
0093-8940,63187-154,200 mg,acyclovir capsule,TITANIUM DIOXIDE
0093-8940,63187-154,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 2
0093-8940,63187-154,200 mg,acyclovir capsule,INDIGOTINDISULFONATE SODIUM
0093-8940,63187-154,200 mg,acyclovir capsule,FD&amp;C RED NO. 40
0093-8940,63187-154,200 mg,acyclovir capsule,D&amp;C YELLOW NO. 10
60505-0042,71205-243,200 mg,acyclovir capsule,Acyclovir
60505-0042,71205-243,200 mg,acyclovir capsule,SILICON DIOXIDE
60505-0042,71205-243,200 mg,acyclovir capsule,CROSCARMELLOSE SODIUM
60505-0042,71205-243,200 mg,acyclovir capsule,MAGNESIUM STEARATE
60505-0042,71205-243,200 mg,acyclovir capsule,MICROCRYSTALLINE CELLULOSE
60505-0042,71205-243,200 mg,acyclovir capsule,"GELATIN, UNSPECIFIED"
60505-0042,71205-243,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 1
60505-0042,71205-243,200 mg,acyclovir capsule,TITANIUM DIOXIDE
60505-0042,71205-243,200 mg,acyclovir capsule,AMMONIA
60505-0042,71205-243,200 mg,acyclovir capsule,FERROSOFERRIC OXIDE
60505-0042,71205-243,200 mg,acyclovir capsule,BUTYL ALCOHOL
60505-0042,71205-243,200 mg,acyclovir capsule,ALCOHOL
60505-0042,71205-243,200 mg,acyclovir capsule,ISOPROPYL ALCOHOL
60505-0042,71205-243,200 mg,acyclovir capsule,POTASSIUM HYDROXIDE
60505-0042,71205-243,200 mg,acyclovir capsule,PROPYLENE GLYCOL
60505-0042,71205-243,200 mg,acyclovir capsule,SHELLAC
69076-146,67296-1543,200 mg,acyclovir capsule,ACYCLOVIR
69076-146,67296-1543,200 mg,acyclovir capsule,LACTOSE MONOHYDRATE
69076-146,67296-1543,200 mg,acyclovir capsule,SODIUM STARCH GLYCOLATE TYPE A POTATO
69076-146,67296-1543,200 mg,acyclovir capsule,SODIUM LAURYL SULFATE
69076-146,67296-1543,200 mg,acyclovir capsule,MAGNESIUM STEARATE
69076-146,67296-1543,200 mg,acyclovir capsule,GELATIN
69076-146,67296-1543,200 mg,acyclovir capsule,TITANIUM DIOXIDE
69076-146,67296-1543,200 mg,acyclovir capsule,FD&amp;C RED NO. 40
69076-146,67296-1543,200 mg,acyclovir capsule,D&amp;C YELLOW NO. 10
69076-146,67296-1543,200 mg,acyclovir capsule,BROWN IRON OXIDE
69076-146,67296-1543,200 mg,acyclovir capsule,SHELLAC
69076-146,67296-1543,200 mg,acyclovir capsule,PROPYLENE GLYCOL
69076-146,67296-1543,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 1
69076-146,67296-1543,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 2
75834-124,67296-1723,200 mg,acyclovir capsule,ACYCLOVIR
75834-124,67296-1723,200 mg,acyclovir capsule,"STARCH, CORN"
75834-124,67296-1723,200 mg,acyclovir capsule,LACTOSE MONOHYDRATE
75834-124,67296-1723,200 mg,acyclovir capsule,MAGNESIUM STEARATE
75834-124,67296-1723,200 mg,acyclovir capsule,SODIUM LAURYL SULFATE
75834-124,67296-1723,200 mg,acyclovir capsule,"GELATIN, UNSPECIFIED"
75834-124,67296-1723,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 2
75834-124,67296-1723,200 mg,acyclovir capsule,TITANIUM DIOXIDE
60505-0042,67296-1108,200 mg,acyclovir capsule,ACYCLOVIR
60505-0042,67296-1108,200 mg,acyclovir capsule,ALCOHOL
60505-0042,67296-1108,200 mg,acyclovir capsule,CROSCARMELLOSE SODIUM
60505-0042,67296-1108,200 mg,acyclovir capsule,SILICON DIOXIDE
60505-0042,67296-1108,200 mg,acyclovir capsule,MAGNESIUM STEARATE
60505-0042,67296-1108,200 mg,acyclovir capsule,"CELLULOSE, MICROCRYSTALLINE"
60505-0042,67296-1108,200 mg,acyclovir capsule,GELATIN
60505-0042,67296-1108,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 1
60505-0042,67296-1108,200 mg,acyclovir capsule,TITANIUM DIOXIDE
60505-0042,67296-1108,200 mg,acyclovir capsule,AMMONIA
60505-0042,67296-1108,200 mg,acyclovir capsule,FERROSOFERRIC OXIDE
60505-0042,67296-1108,200 mg,acyclovir capsule,BUTYL ALCOHOL
60505-0042,67296-1108,200 mg,acyclovir capsule,ISOPROPYL ALCOHOL
60505-0042,67296-1108,200 mg,acyclovir capsule,POTASSIUM HYDROXIDE
60505-0042,67296-1108,200 mg,acyclovir capsule,PROPYLENE GLYCOL
60505-0042,67296-1108,200 mg,acyclovir capsule,SHELLAC
0093-8940,67296-0240,200 mg,acyclovir capsule,ACYCLOVIR
0093-8940,67296-0240,200 mg,acyclovir capsule,D&amp;C RED NO. 33
0093-8940,67296-0240,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 2
0093-8940,67296-0240,200 mg,acyclovir capsule,"STARCH, CORN"
0093-8940,67296-0240,200 mg,acyclovir capsule,LACTOSE MONOHYDRATE
0093-8940,67296-0240,200 mg,acyclovir capsule,MAGNESIUM STEARATE
0093-8940,67296-0240,200 mg,acyclovir capsule,SODIUM LAURYL SULFATE
0093-8940,67296-0240,200 mg,acyclovir capsule,GELATIN
0093-8940,67296-0240,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 1
0093-8940,67296-0240,200 mg,acyclovir capsule,ALUMINUM OXIDE
0093-8940,67296-0240,200 mg,acyclovir capsule,D&amp;C RED NO. 28
0093-8940,67296-0240,200 mg,acyclovir capsule,TITANIUM DIOXIDE
0093-8940,67296-0240,200 mg,acyclovir capsule,INDIGOTINDISULFONATE SODIUM
0093-8940,67296-0240,200 mg,acyclovir capsule,D&amp;C YELLOW NO. 10
0093-8940,67296-0240,200 mg,acyclovir capsule,FD&amp;C RED NO. 40
61442-111,67296-0656,200 mg,acyclovir capsule,ACYCLOVIR
61442-111,67296-0656,200 mg,acyclovir capsule,LACTOSE MONOHYDRATE
61442-111,67296-0656,200 mg,acyclovir capsule,MAGNESIUM STEARATE
61442-111,67296-0656,200 mg,acyclovir capsule,SODIUM LAURETH SULFATE
61442-111,67296-0656,200 mg,acyclovir capsule,SODIUM STARCH GLYCOLATE TYPE A POTATO
23155-229,70518-2496,200 mg,acyclovir capsule,ACYCLOVIR
23155-229,70518-2496,200 mg,acyclovir capsule,"CELLULOSE, MICROCRYSTALLINE"
23155-229,70518-2496,200 mg,acyclovir capsule,POVIDONE K25
23155-229,70518-2496,200 mg,acyclovir capsule,MAGNESIUM STEARATE
23155-229,70518-2496,200 mg,acyclovir capsule,SODIUM STARCH GLYCOLATE TYPE A POTATO
23155-229,70518-2496,200 mg,acyclovir capsule,GELATIN
23155-229,70518-2496,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 2
23155-229,70518-2496,200 mg,acyclovir capsule,TITANIUM DIOXIDE
23155-229,70518-2496,200 mg,acyclovir capsule,SHELLAC
23155-229,70518-2496,200 mg,acyclovir capsule,PROPYLENE GLYCOL
23155-229,70518-2496,200 mg,acyclovir capsule,AMMONIA
23155-229,70518-2496,200 mg,acyclovir capsule,FERROSOFERRIC OXIDE
23155-229,70518-2496,200 mg,acyclovir capsule,POTASSIUM HYDROXIDE
23155-229,70518-2496,200 mg,acyclovir capsule,"STARCH, CORN"
60505-0042,53002-2450,200 mg,acyclovir capsule,ACYCLOVIR
60505-0042,53002-2450,200 mg,acyclovir capsule,SILICON DIOXIDE
60505-0042,53002-2450,200 mg,acyclovir capsule,CROSCARMELLOSE SODIUM
60505-0042,53002-2450,200 mg,acyclovir capsule,MAGNESIUM STEARATE
60505-0042,53002-2450,200 mg,acyclovir capsule,MICROCRYSTALLINE CELLULOSE
60505-0042,53002-2450,200 mg,acyclovir capsule,"GELATIN, UNSPECIFIED"
60505-0042,53002-2450,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 1
60505-0042,53002-2450,200 mg,acyclovir capsule,TITANIUM DIOXIDE
60505-0042,53002-2450,200 mg,acyclovir capsule,AMMONIA
60505-0042,53002-2450,200 mg,acyclovir capsule,FERROSOFERRIC OXIDE
60505-0042,53002-2450,200 mg,acyclovir capsule,BUTYL ALCOHOL
60505-0042,53002-2450,200 mg,acyclovir capsule,ALCOHOL
60505-0042,53002-2450,200 mg,acyclovir capsule,ISOPROPYL ALCOHOL
60505-0042,53002-2450,200 mg,acyclovir capsule,POTASSIUM HYDROXIDE
60505-0042,53002-2450,200 mg,acyclovir capsule,PROPYLENE GLYCOL
60505-0042,53002-2450,200 mg,acyclovir capsule,SHELLAC
60505-0042,60760-652,200 mg,acyclovir capsule,ACYCLOVIR
60505-0042,60760-652,200 mg,acyclovir capsule,FERROSOFERRIC OXIDE
60505-0042,60760-652,200 mg,acyclovir capsule,SILICON DIOXIDE
60505-0042,60760-652,200 mg,acyclovir capsule,CROSCARMELLOSE SODIUM
60505-0042,60760-652,200 mg,acyclovir capsule,MAGNESIUM STEARATE
60505-0042,60760-652,200 mg,acyclovir capsule,"CELLULOSE, MICROCRYSTALLINE"
60505-0042,60760-652,200 mg,acyclovir capsule,GELATIN
60505-0042,60760-652,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 1
60505-0042,60760-652,200 mg,acyclovir capsule,TITANIUM DIOXIDE
60505-0042,60760-652,200 mg,acyclovir capsule,AMMONIA
60505-0042,60760-652,200 mg,acyclovir capsule,BUTYL ALCOHOL
60505-0042,60760-652,200 mg,acyclovir capsule,ALCOHOL
60505-0042,60760-652,200 mg,acyclovir capsule,ISOPROPYL ALCOHOL
60505-0042,60760-652,200 mg,acyclovir capsule,POTASSIUM HYDROXIDE
60505-0042,60760-652,200 mg,acyclovir capsule,PROPYLENE GLYCOL
60505-0042,60760-652,200 mg,acyclovir capsule,SHELLAC
70700-107,63629-2327,50 mg  in 1 g,acyclovir ointment,ACYCLOVIR
70700-107,63629-2327,50 mg  in 1 g,acyclovir ointment,"POLYETHYLENE GLYCOL, UNSPECIFIED"
70700-107,63629-2328,50 mg  in 1 g,acyclovir ointment,ACYCLOVIR
70700-107,63629-2328,50 mg  in 1 g,acyclovir ointment,"POLYETHYLENE GLYCOL, UNSPECIFIED"
72578-082,68071-2488,50 mg  in 1 g,acyclovir ointment,ACYCLOVIR
72578-082,68071-2488,50 mg  in 1 g,acyclovir ointment,"POLYETHYLENE GLYCOL, UNSPECIFIED"
63646-300,68071-5157,50 mg  in 1 g,acyclovir ointment,ACYCLOVIR
63646-300,68071-5157,50 mg  in 1 g,acyclovir ointment,"POLYETHYLENE GLYCOL, UNSPECIFIED"
0472-0082,17856-0083,200 mg  in 5 mL,acyclovir suspension,ACYCLOVIR
0472-0082,17856-0083,200 mg  in 5 mL,acyclovir suspension,CARBOXYMETHYLCELLULOSE SODIUM
0472-0082,17856-0083,200 mg  in 5 mL,acyclovir suspension,GLYCERIN
0472-0082,17856-0083,200 mg  in 5 mL,acyclovir suspension,METHYLPARABEN
0472-0082,17856-0083,200 mg  in 5 mL,acyclovir suspension,"CELLULOSE, MICROCRYSTALLINE"
0472-0082,17856-0083,200 mg  in 5 mL,acyclovir suspension,PROPYLPARABEN
0472-0082,17856-0083,200 mg  in 5 mL,acyclovir suspension,WATER
0472-0082,17856-0083,200 mg  in 5 mL,acyclovir suspension,SORBITOL
50383-810-,54868-5687,200 mg  in 5 mL,acyclovir suspension,ACYCLOVIR
50383-810-,54868-5687,200 mg  in 5 mL,acyclovir suspension,CARBOXYMETHYLCELLULOSE SODIUM
50383-810-,54868-5687,200 mg  in 5 mL,acyclovir suspension,GLYCERIN
50383-810-,54868-5687,200 mg  in 5 mL,acyclovir suspension,METHYLPARABEN
50383-810-,54868-5687,200 mg  in 5 mL,acyclovir suspension,"CELLULOSE, MICROCRYSTALLINE"
50383-810-,54868-5687,200 mg  in 5 mL,acyclovir suspension,PROPYLPARABEN
50383-810-,54868-5687,200 mg  in 5 mL,acyclovir suspension,WATER
50383-810-,54868-5687,200 mg  in 5 mL,acyclovir suspension,SORBITOL
31722-777,50090-1567,400 mg,acyclovir tablet,ACYCLOVIR
31722-777,50090-1567,400 mg,acyclovir tablet,SILICON DIOXIDE
31722-777,50090-1567,400 mg,acyclovir tablet,FERRIC OXIDE RED
31722-777,50090-1567,400 mg,acyclovir tablet,MAGNESIUM STEARATE
31722-777,50090-1567,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
31722-777,50090-1567,400 mg,acyclovir tablet,"POVIDONE, UNSPECIFIED"
31722-777,50090-1567,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
31722-777,31722-778,400 mg,acyclovir tablet,ACYCLOVIR
31722-777,31722-778,800 mg,acyclovir tablet,SILICON DIOXIDE
31722-777,31722-778,800 mg,acyclovir tablet,FD&amp;C BLUE NO. 2
31722-777,31722-778,800 mg,acyclovir tablet,MAGNESIUM STEARATE
31722-777,31722-778,800 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
31722-777,31722-778,800 mg,acyclovir tablet,"POVIDONE, UNSPECIFIED"
31722-777,31722-778,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
61442-113,53217-313,800 mg,acyclovir tablet,ACYCLOVIR
61442-113,53217-313,800 mg,acyclovir tablet,"STARCH, CORN"
61442-113,53217-313,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
61442-113,53217-313,800 mg,acyclovir tablet,MAGNESIUM STEARATE
61442-113,53217-313,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
68382-791,53217-188,400 mg,acyclovir tablet,ACYCLOVIR
68382-791,53217-188,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
68382-791,53217-188,400 mg,acyclovir tablet,SILICON DIOXIDE
68382-791,53217-188,400 mg,acyclovir tablet,MAGNESIUM STEARATE
68382-791,53217-188,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
68382-791,53217-188,400 mg,acyclovir tablet,"STARCH, PREGELATINIZED CORN"
60505-5306,68084-108,400 mg,acyclovir tablet,ACYCLOVIR
60505-5306,68084-108,400 mg,acyclovir tablet,SILICON DIOXIDE
60505-5306,68084-108,400 mg,acyclovir tablet,CROSCARMELLOSE SODIUM
60505-5306,68084-108,400 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5306,68084-108,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
60505-5306,60505-5307,1  in 1 BLISTER PACK; Type 0: Not a Combination Product,acyclovir tablet,ACYCLOVIR
60505-5306,60505-5307,800 mg,acyclovir tablet,SILICON DIOXIDE
60505-5306,60505-5307,800 mg,acyclovir tablet,CROSCARMELLOSE SODIUM
60505-5306,60505-5307,800 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5306,60505-5307,800 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
60429-310,43353-933,800 mg,acyclovir tablet,ACYCLOVIR
60429-310,43353-933,800 mg,acyclovir tablet,SILICON DIOXIDE
60429-310,43353-933,800 mg,acyclovir tablet,CROSCARMELLOSE SODIUM
60429-310,43353-933,800 mg,acyclovir tablet,MAGNESIUM STEARATE
60429-310,43353-933,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
60505-5307,70934-697,800 mg,acyclovir tablet,ACYCLOVIR
60505-5307,70934-697,800 mg,acyclovir tablet,SILICON DIOXIDE
60505-5307,70934-697,800 mg,acyclovir tablet,CROSCARMELLOSE SODIUM
60505-5307,70934-697,800 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5307,70934-697,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
0093-8943,12634-520,400 mg,acyclovir tablet,ACYCLOVIR
0093-8943,12634-520,400 mg,acyclovir tablet,SILICON DIOXIDE
0093-8943,12634-520,400 mg,acyclovir tablet,LACTOSE MONOHYDRATE
0093-8943,12634-520,400 mg,acyclovir tablet,MAGNESIUM STEARATE
0093-8943,12634-520,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
0093-8943,12634-520,400 mg,acyclovir tablet,POVIDONE K25
0093-8943,12634-520,400 mg,acyclovir tablet,"STARCH, CORN"
0093-8943,12634-520,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
0093-8943,12634-520,400 mg,acyclovir tablet,FD&amp;C BLUE NO. 2
0093-8943,12634-520,400 mg,acyclovir tablet,ALUMINUM OXIDE
60505-5307,12634-697,800 mg,acyclovir tablet,ACYCLOVIR
60505-5307,12634-697,800 mg,acyclovir tablet,SILICON DIOXIDE
60505-5307,12634-697,800 mg,acyclovir tablet,CROSCARMELLOSE SODIUM
60505-5307,12634-697,800 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5307,12634-697,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
60505-5306,76420-050,400 mg,acyclovir tablet,ACYCLOVIR
60505-5306,76420-050,400 mg,acyclovir tablet,SILICON DIOXIDE
60505-5306,76420-050,400 mg,acyclovir tablet,CROSCARMELLOSE SODIUM
60505-5306,76420-050,400 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5306,76420-050,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
68382-791,50090-3254,400 mg,acyclovir tablet,ACYCLOVIR
68382-791,50090-3254,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
68382-791,50090-3254,400 mg,acyclovir tablet,MAGNESIUM STEARATE
68382-791,50090-3254,400 mg,acyclovir tablet,SILICON DIOXIDE
68382-791,50090-3254,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
68382-791,50090-3254,400 mg,acyclovir tablet,"STARCH, CORN"
61442-112,50090-0644,400 mg,acyclovir tablet,ACYCLOVIR
61442-112,50090-0644,400 mg,acyclovir tablet,"STARCH, CORN"
61442-112,50090-0644,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
61442-112,50090-0644,400 mg,acyclovir tablet,MAGNESIUM STEARATE
61442-112,50090-0644,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
60505-5307,50090-0637,800 mg,acyclovir tablet,ACYCLOVIR
60505-5307,50090-0637,800 mg,acyclovir tablet,SILICON DIOXIDE
60505-5307,50090-0637,800 mg,acyclovir tablet,CROSCARMELLOSE SODIUM
60505-5307,50090-0637,800 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5307,50090-0637,800 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
60505-5306,50090-0643,400 mg,acyclovir tablet,ACYCLOVIR
60505-5306,50090-0643,400 mg,acyclovir tablet,SILICON DIOXIDE
60505-5306,50090-0643,400 mg,acyclovir tablet,CROSCARMELLOSE SODIUM
60505-5306,50090-0643,400 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5306,50090-0643,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
60505-5306,50090-0642,400 mg,acyclovir tablet,ACYCLOVIR
60505-5306,50090-0642,400 mg,acyclovir tablet,SILICON DIOXIDE
60505-5306,50090-0642,400 mg,acyclovir tablet,CROSCARMELLOSE SODIUM
60505-5306,50090-0642,400 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5306,50090-0642,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
68382-792,50090-3795,800 mg,acyclovir tablet,ACYCLOVIR
68382-792,50090-3795,800 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
68382-792,50090-3795,800 mg,acyclovir tablet,MAGNESIUM STEARATE
68382-792,50090-3795,800 mg,acyclovir tablet,SILICON DIOXIDE
68382-792,50090-3795,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
68382-792,50090-3795,800 mg,acyclovir tablet,"STARCH, CORN"
68382-791,50090-3250,400 mg,acyclovir tablet,ACYCLOVIR
68382-791,50090-3250,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
68382-791,50090-3250,400 mg,acyclovir tablet,MAGNESIUM STEARATE
68382-791,50090-3250,400 mg,acyclovir tablet,SILICON DIOXIDE
68382-791,50090-3250,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
68382-791,50090-3250,400 mg,acyclovir tablet,"STARCH, CORN"
61442-112,50090-0645,400 mg,acyclovir tablet,ACYCLOVIR
61442-112,50090-0645,400 mg,acyclovir tablet,"STARCH, CORN"
61442-112,50090-0645,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
61442-112,50090-0645,400 mg,acyclovir tablet,MAGNESIUM STEARATE
61442-112,50090-0645,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
61442-112,50268-061,400 mg,acyclovir tablet,ACYCLOVIR
61442-112,50268-061,400 mg,acyclovir tablet,MAGNESIUM STEARATE
61442-112,50268-061,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
61442-112,50268-061,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
61442-112,50268-061,400 mg,acyclovir tablet,"STARCH, CORN"
61442-112,61442-113,1  in 1 BLISTER PACK; Type 0: Not a Combination Product,acyclovir tablet,ACYCLOVIR
61442-112,61442-113,800 mg,acyclovir tablet,MAGNESIUM STEARATE
61442-112,61442-113,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
61442-112,61442-113,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
61442-112,61442-113,800 mg,acyclovir tablet,"STARCH, CORN"
0093-8947,10544-103,800 mg,acyclovir tablet,ACYCLOVIR
0093-8947,10544-103,800 mg,acyclovir tablet,SILICON DIOXIDE
0093-8947,10544-103,800 mg,acyclovir tablet,LACTOSE MONOHYDRATE
0093-8947,10544-103,800 mg,acyclovir tablet,MAGNESIUM STEARATE
0093-8947,10544-103,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
0093-8947,10544-103,800 mg,acyclovir tablet,POVIDONE
0093-8947,10544-103,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
0093-8943,10544-102,400 mg,acyclovir tablet,ACYCLOVIR
0093-8943,10544-102,400 mg,acyclovir tablet,SILICON DIOXIDE
0093-8943,10544-102,400 mg,acyclovir tablet,LACTOSE MONOHYDRATE
0093-8943,10544-102,400 mg,acyclovir tablet,MAGNESIUM STEARATE
0093-8943,10544-102,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
0093-8943,10544-102,400 mg,acyclovir tablet,POVIDONE
0093-8943,10544-102,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
0093-8943,10544-102,400 mg,acyclovir tablet,FD&amp;C BLUE NO. 2
23155-227,71335-1645,400 mg,acyclovir tablet,ACYCLOVIR
23155-227,71335-1645,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
23155-227,71335-1645,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
23155-227,71335-1645,400 mg,acyclovir tablet,POVIDONE K25
